FlightNumber,OriginCode,DestinationCode,Distance,DepartureTime,Price
NK 4908,DOH,DXB,377.86,00:20:29,108
G4 3904,IAD,SVO,7810.80,06:47:48,1185
G4 3903,AMS,CMB,8366.58,10:54:14,1396
SY 9563,NKG,ORD,11372.67,22:29:15,1262
NK 4907,JFK,XIY,11661.62,18:06:42,1545
WN 5205,CLT,MIA,1049.12,22:00:20,275
WN 5204,PVG,YVR,9016.04,18:45:31,1130
SY 8237,AGP,SFO,9576.93,11:51:54,1120
WN 5203,LIS,LGW,1543.50,22:15:38,281
WN 5209,MSP,SZX,12021.33,12:03:58,1691
WN 7865,NRT,HAK,3408.17,01:30:49,563
WN 5208,HKG,CGK,3259.05,23:39:11,392
WN 5206,AMS,FLL,7410.66,02:57:33,1157
DL 4996,MCO,AGP,7067.18,21:38:18,873
DL 3664,WUH,MIA,13537.54,17:44:45,1502
DL 2333,JFK,YYZ,588.19,01:53:08,228
WN 6564,GRU,AMS,9775.28,19:09:31,1445
AS 5295,LGW,AUH,5490.67,14:12:09,958
SY 9555,JFK,KIX,11153.83,20:57:13,1665
B6 2477,SAW,ZRH,1802.06,22:07,616
B6 1145,KIX,DEN,9720.57,13:00:52,1113
WN 5231,DXB,PHX,13353.75,11:12:47,1468
SY 8228,AUH,SAN,13599.84,15:13:54,2367
WN 5235,HNL,VIE,12275.40,19:29:55,1357
AA 8279,AYT,SFO,11282.35,20:07:07,1266
DL 3651,PEK,SYD,8963.76,11:30:09,1265
DL 3652,BOM,LIS,8017.26,08:40:10,1272
AA 8274,PEK,DTW,10646.28,13:33:54,1831
DL 4988,FRA,MXP,490.23,04:10:54,103
B6 2484,JNB,JFK,12831.30,18:11:33,1498
B6 2488,DOH,PER,9329.63,05:08:23,1018
AS 5283,DOH,RUH,495.48,18:09:43,210
WN 5222,NBO,AGP,6007.10,17:09:51,2463
SY 8214,AGP,IAD,6233.81,14:19:21,937
WN 5220,DMK,SIN,1445.70,09:59:49,339
B6 2486,MNL,SHA,1856.05,07:25:28,365
WN 6559,SEA,HKG,10442.03,19:00,1460
SY 8218,SAN,WUH,11122.65,04:15:20,1238
WN 7888,CTU,DEL,2648.60,00:46:11,518
AS 5289,BOM,TPA,14150.48,17:44:36,1522
G4 3958,LAX,BOM,13998.40,15:32:50,1521
G4 2628,BNE,MCO,14713.15,12:18:01,1571
DL 3604,NKG,DTW,11483.79,11:30:03,1325
DL 4933,HKG,JFK,12970.28,22:31:41,1362
DL 3602,FCO,CLT,7725.79,13:43:27,879
DL 4932,SFO,MIA,4154.25,20:05:59,663
WN 6580,BOM,DOH,2291.00,21:15:15,440
AS 5270,CTU,NBO,7942.63,19:59:03,1220
WN 6588,CAN,BOM,4204.47,20:41:35,628
WN 6589,MNL,ORD,13070.01,12:24:10,2194
G4 3942,ICN,TAO,577.25,14:11:35,205
G4 3941,BNE,MXP,16286.78,17:18:29,1845
G4 2612,HNL,LAX,4108.15,11:08:36,576
G4 2613,LHR,ICN,8861.34,09:22:54,1022
AA 8290,KIX,IST,8743.81,05:10:21,2100
AA 8291,HND,TAO,1771.17,12:18:50,358
DL 4915,BOM,PER,7298.55,23:55:52,781
SY 8276,AUH,ZRH,4779.43,07:36:51,821
AS 6593,MCO,BOM,14046.33,02:02:35,1532
WN 6571,HGH,PMI,9937.71,18:09:05,1119
AS 6591,MEX,VIE,10165.31,07:29:26,1398
AS 5260,ATL,CPH,7390.89,04:52:11,967
AS 5264,AUH,NBO,3443.16,05:44:49,923
AS 6595,CJU,RUH,7614.01,09:26:23,936
G4 2607,SZX,AYT,7926.06,03:17:37,897
DL 3623,ICN,DFW,10987.64,04:54:04,1770
UA 8912,PHX,HNL,4688.87,22:37:27,1027
G4 2608,AGP,RUH,4998.70,14:38:59,603
SY 8263,TPE,LAX,10922.43,03:57:57,1297
DL 3618,ARN,HNL,11003.57,01:23:03,1190
DL 3619,MEL,PER,2700.77,20:11:30,351
DL 3616,NBO,SFO,15457.18,06:38:57,1720
AS 6582,MAN,LAX,8529.68,10:18:06,1741
SY 9598,ZRH,SEA,8438.68,12:13:06,998
SY 8268,MCO,DMK,15302.16,21:59:17,1755
AS 6584,PMI,IAH,8565.10,20:35:03,966
B6 1183,BOG,ARN,9672.37,01:20:43,1152
AS 6587,BWI,HND,10902.95,23:22:08,1140
UA 8904,BOS,MUC,6180.50,11:30:56,770
G4 3922,HNL,AMS,11657.27,20:12:01,1394
DL 4940,BWI,PMI,6582.11,11:03:54,871
G4 3924,CGK,CKG,3985.77,06:11:02,449
G4 3923,NRT,CPH,8711.81,01:37:37,966
DL 4946,MEL,RUH,12350.63,13:25:13,1393
DL 4943,XIY,BLR,3915.47,17:39:06,1563
DL 4939,LGW,ZRH,753.52,01:21:37,175
G4 3918,FRA,IAH,8401.04,01:19:38,890
WN 5260,OSL,DEL,5968.40,07:20:02,833
AS 6571,PEK,ORY,8221.43,15:02:39,1187
DL 3609,KMG,MEL,8238.77,09:54:11,1055
SY 8257,HGH,ATL,12447.89,23:42:21,1474
WN 5264,CJU,BWI,11587.92,21:48:39,1283
AS 5243,BKK,YYZ,13635.98,12:49:19,1441
AS 5242,FCO,MEL,15987.90,18:43:15,2225
WN 5269,FLL,MXP,7888.89,02:59:28,929
AS 6572,SHA,LGW,9222.23,05:23:41,3297
WN 6599,CJU,DTW,11061.73,12:42:51,1980
AS 6577,CTU,MAN,8353.20,14:30:24,1602
G4 2660,BLR,HAK,3563.78,23:10:05,730
DL 2393,GRU,CGK,15619.91,05:37:28,1807
AA 9513,AMS,CMB,8366.58,22:56:43,1471
DL 2396,IST,DUB,2923.94,03:56:57,535
G4 3994,SFO,DMK,12738.44,09:02:32,2215
DL 2395,CLT,BOM,13374.46,19:13:27,1957
G4 2666,SVO,TPE,7345.05,12:20:05,1831
G4 1336,KUL,PVG,3796.97,11:22:38,597
DL 2398,TPE,HEL,7937.37,17:08:50,891
G4 0008,BOS,ZRH,6010.21,10:36:48,793
B6 2412,YYZ,LAX,3494.43,09:37:09,448
AS 6560,ORD,KMG,12488.59,15:11:42,1372
B6 3742,HND,LGW,9611.64,04:35:21,1116
G4 0006,DCA,NRT,10870.45,02:13:31,1893
AS 7896,AGP,MUC,1854.29,09:01:38,419
AS 5231,DEN,FLL,2738.81,10:35:10,651
AS 7892,HEL,AMS,1520.94,17:50:33,352
AS 6565,BKK,CMB,2392.17,20:10:14,1526
AS 7895,KUL,DMK,1247.61,20:43:45,257
AS 5234,KIX,CJU,813.38,02:10:38,191
AA 9500,CLT,DMK,14550.01,02:06:02,1592
AS 6559,MEL,DXB,11645.05,20:32:57,1577
AA 9503,SVO,DCA,7800.78,09:57:34,1029
G4 3982,MEX,ICN,12097.28,15:42:14,1323
G4 1320,KMG,LAS,12144.57,19:31:32,2133
DL 2384,HGH,CMB,4938.68,04:39:44,885
G4 2657,CPH,MEX,9513.14,10:27:20,1108
B6 3756,DOH,SEA,11905.66,11:53:09,1338
DL 1058,IAD,BNE,15199.68,12:04:47,5127
AS 7880,HGH,IAH,12323.13,15:42:33,1372
B6 2421,MCO,PEK,12175.19,13:04:39,1395
AS 7886,ATH,MEX,11294.81,08:33:34,1332
AS 7883,HNL,CPH,11413.69,17:47:12,1322
AS 5223,LIS,AMS,1847.17,21:15:28,1015
AS 7884,CJU,BLR,5407.42,22:45:36,970
DL 1084,MAN,MAD,1432.76,20:41:39,378
AA 8205,ATL,BLR,14473.44,21:27:09,1691
DL 1083,CLT,KIX,11406.27,16:44:44,1279
AA 9530,HAK,SEA,10860.36,02:25:35,2163
AS 7878,PHX,CPH,8810.63,07:12:16,977
G4 1311,FCO,SEA,9129.42,09:09:46,1073
G4 2642,CPH,ATH,2139.62,16:15:53,306
G4 1315,MCO,MSP,2110.58,19:03:11,340
B6 3724,SIN,FCO,10052.94,10:53:45,1162
B6 3722,MEL,PMI,16740.22,19:24:37,1865
G4 1317,DEL,CDG,6566.13,01:25:51,1343
AS 7877,LIS,MCO,6612.25,14:18:17,904
AS 5214,PEK,MCO,12175.19,22:53:47,1742
AS 5208,AYT,CMB,5949.82,04:41:26,1024
AS 6538,AUH,AGP,5734.84,04:17:13,727
G4 3962,PEK,MAN,8092.86,19:56:05,948
G4 1300,SIN,CMB,2749.75,04:01:15,593
G4 3961,HGH,LAS,10633.46,12:57:11,1214
G4 1301,ATL,NKG,12346.03,22:33:46,1355
G4 3966,ORY,MNL,10760.76,22:26:28,1488
DL 1078,ORY,DCA,6175.09,14:33:17,800
B6 2403,SVO,MAN,2533.44,16:35:48,485
B6 3733,MEL,MSP,15201.72,08:33:50,1982
B6 2402,HGH,DUB,9391.41,15:43:13,1006
G4 3967,KIX,DMK,4156.23,01:23:53,500
G4 1307,SVO,ATL,8637.84,04:38:05,952
B6 2409,HEL,ATL,7767.42,02:39:37,844
B6 3739,KIX,LHR,9531.42,05:10:19,1067
B6 2407,PVG,MCO,12952.60,15:10:28,1388
B6 3738,NRT,TPA,11620.41,00:17:19,4725
B6 3737,ZRH,CAN,9147.51,23:48:24,1112
SY 8295,JFK,MUC,6480.17,20:03:51,889
WN 7802,BOS,PEK,10815.55,19:27:50,1458
AS 6531,SAW,YYZ,8234.18,10:11:54,1065
WN 7804,CMB,CLT,14890.35,00:53:14,1557
AS 7865,DCA,ICN,11195.87,14:33:04,1253
AA 9516,IAD,SYD,15681.11,12:02:47,2680
AA 9515,WUH,FLL,13511.14,12:47,1522
AS 6528,HGH,DOH,6692.61,14:52:06,824
DL 3680,OSL,BOS,5623.03,00:04:30,615
AS 6527,LAX,HNL,4108.15,20:38:19,818
AS 7858,MNL,BOG,17302.36,20:06:23,3537
DL 2351,BOS,ORY,5533.84,06:42:03,842
AS 6529,BLR,ATL,14473.44,15:14:35,2872
DL 1023,SIN,DOH,6206.69,12:58:37,691
B6 1129,BLR,SAN,14667.92,07:38:40,2108
AA 9550,HAK,IST,7886.39,08:43:32,958
B6 3789,MAD,KIX,10676.15,22:48:56,1595
DL 3689,KUL,JNB,8502.03,16:31:53,957
DL 2359,PHX,ATL,2548.63,04:15:40,448
B6 2452,PMI,CKG,9017.43,05:41:58,1338
B6 1124,LHR,TAO,8667.22,16:19:02,948
B6 2455,PEK,IST,7060.16,19:41:39,882
B6 1123,PMI,LGW,1309.84,00:35:02,522
AS 7852,CMB,CDG,8482.95,11:05:24,1012
G4 0045,DEL,YYZ,11639.97,18:45:44,1331
AS 7855,HNL,SAN,4200.68,03:46:09,670
WN 7838,PER,DEN,16283.90,16:04:13,1848
WN 7831,ARN,GRU,10920.80,00:07:43,1172
WN 7832,HAK,TPE,1245.04,03:15:56,275
AA 8217,HKG,MEX,14150.85,01:33:44,2449
WN 6501,PHX,IAD,3141.04,11:55:56,1785
AA 9545,CDG,TPA,7359.66,19:50:21,980
G4 1362,BOG,BCN,8513.40,14:18,1928
AS 6515,KMG,SVO,6206.38,20:58:35,1350
G4 1365,KIX,SFO,8691.13,15:56:26,1044
DL 2342,DEL,CPH,5840.31,13:20:45,875
AA 8212,PVG,BCN,9864.48,19:52:11,1473
AA 9543,KMG,LGW,8712.39,16:59:50,962
DL 1010,MSP,MEL,15201.72,09:38:22,2022
AS 7848,SFO,NBO,15457.18,13:01:59,1608
DL 1013,MSP,SVO,7887.66,09:02:20,1013
DL 1019,SIN,PMI,10873.17,17:35:54,1798
DL 2348,SVO,VIE,1662.54,22:03:38,297
DL 3679,PER,EWR,18685.74,09:24:46,2447
B6 3794,CTU,BOG,16118.66,22:21:21,1745
B6 1131,ATL,LGW,6790.12,02:50:26,832
B6 3798,FCO,BNE,16133.96,10:42:18,1748
B6 1135,ATL,PMI,7493.16,10:34:20,1258
B6 2466,ORD,HNL,6818.98,22:16:09,1030
B6 2464,LAS,DTW,2807.98,18:37:19,380
G4 0037,PHX,CKG,11900.88,06:32:03,1974
AS 7843,PHX,IST,10788.26,12:40:12,1130
AS 6511,PEK,CLT,11451.93,05:32:02,1388
AS 6510,OSL,SHA,8050.04,08:42:14,1228
WN 7823,CDG,CLT,6701.06,23:34:38,1237
DL 2374,DXB,CMB,3288.07,04:03:49,539
AA 9574,BKK,JED,6546.34,23:42:55,1728
AA 9575,SAW,JNB,7455.07,07:07:58,1183
AA 9571,TPE,IST,8396.81,09:49:41,965
WN 7852,CJU,CAN,1708.64,16:55:16,273
B6 3765,MCO,SZX,14109.45,00:47:56,1630
B6 1103,JFK,BOM,12531.88,07:49:08,1790
G4 0026,NBO,ICN,10053.77,10:05:25,1183
G4 0024,DFW,DEN,1031.30,01:19:25,369
WN 6528,DMK,BNE,7288.35,10:27:04,896
G4 0021,HNL,CGK,10814.44,18:25:18,1142
WN 7855,CDG,BNE,16534.60,08:16:10,1817
G4 2680,BOG,ATL,3389.13,06:20:53,473
F9 7807,BWI,BOM,12803.07,02:09:27,1406
WN 6519,BOG,LHR,8473.64,00:17:04,1088
DL 2363,YYZ,XIY,11286.61,05:42:45,1362
AA 9562,HKG,CJU,1751.46,02:11:40,236
DL 3692,CPH,NKG,8065.62,23:00:12,859
AA 9564,MCO,CTU,13454.53,20:39:38,1568
F9 7804,ATL,MEX,2143.73,21:26:38,353
B6 1117,SAN,GRU,9753.78,07:21:03,1170
DL 1034,DOH,VIE,3968.55,06:16:27,1908
DL 2366,MAN,DCA,5702.53,08:48:57,2100
B6 1116,CPH,PER,13694.79,11:44:49,1493
WN 6510,MCO,PMI,7568.90,02:50:06,860
B6 2444,CKG,SHA,1416.96,05:48:36,299
B6 1114,MNL,FCO,10424.29,03:57:07,1107
B6 2442,ATL,BKK,14723.61,16:42:17,1618
WN 6518,SYD,CGK,5518.95,02:54,649
AA 8229,HAK,PER,5798.04,12:29:38,1032
AS 6603,SVO,JED,3815.92,23:51:37,596
G4 1299,IAH,MUC,8697.57,13:42:57,1357
AS 6608,LGW,TAO,8678.56,08:18:46,948
UA 6354,PVG,LGW,9251.39,08:42:52,1100
UA 7686,LAS,WUH,10971.59,04:32:38,1809
UA 7685,MIA,MXP,7919.54,04:27:44,1781
UA 6357,FCO,DFW,9013.56,01:40:35,1400
UA 7682,CGK,PEK,5238.01,07:22:19,1045
UA 5022,PHX,SHA,10907.07,02:50:09,1661
NK 2298,LHR,MEL,16908.38,16:05:32,2378
G4 1284,ORD,CMB,14410.11,12:08:57,1532
AS 7926,BOG,LHR,8473.64,08:18:32,965
NK 2291,EWR,CMB,14067.64,15:49:34,1573
NK 2290,CLT,HEL,7454.53,10:47:09,1261
F9 7709,BOM,AUH,1970.62,10:47:12,359
G4 1288,JFK,DUB,5102.86,16:25:03,647
G4 1289,AGP,HEL,3352.64,01:49:16,562
F9 7706,HEL,MAN,1811.51,02:33:18,258
UA 5012,ATH,FCO,1086.28,10:50:53,444
UA 6344,EWR,TPA,1606.73,20:46:20,363
UA 5015,TAO,PHX,10556.80,03:19:15,1169
UA 6346,HAK,BNE,6983.40,10:45:27,1062
UA 6348,PHX,IST,10788.26,01:42:25,2875
UA 5011,HNL,BOS,8185.86,12:01:37,908
AS 7920,HND,MCO,11699.45,20:44:07,1307
F9 7702,MIA,SIN,16961.69,02:03:40,2827
AS 7921,AGP,MXP,1485.77,17:12:47,337
NK 2285,AUH,NKG,6263.22,22:30:33,759
G4 1274,AMS,AYT,2654.66,20:56:15,508
F9 7714,LAS,CAN,11670.78,22:20:58,1683
NK 2282,HKG,ORY,9618.13,23:16:26,1018
UA 6376,PHX,ICN,10080.63,00:44:26,1248
UA 6377,MAD,HGH,10265.36,16:41:17,1202
UA 5048,AYT,HEL,2636.74,02:14:50,328
F9 7713,PHX,AYT,11295.46,19:28:25,1356
G4 2594,DMK,AMS,9177.59,20:28:59,1011
F9 7725,DUB,BWI,5396.02,23:54:56,689
NK 2270,MEL,CLT,15951.11,17:58:24,1720
UA 7699,MAD,LGW,1213.17,05:59:32,347
UA 5039,FRA,SFO,9147.89,14:51:14,1371
F9 7722,BOG,JED,12191.35,13:20:54,1452
F9 7724,LGW,DTW,6077.19,07:08:48,1222
G4 2590,PMI,HNL,12954.64,15:56:14,1542
NK 3590,DEN,YVR,1789.57,01:55:18,366
F9 6409,CTU,PVG,1660.86,11:49:37,327
F9 6405,ORD,LAX,2801.85,04:50:51,780
NK 2262,DFW,NKG,11899.53,07:06:59,1354
NK 2260,TPA,DXB,12577.39,20:03:10,2209
F9 6407,ICN,AUH,6836.60,04:41:35,1126
B6 3824,BWI,NRT,10855.14,14:56:47,1314
UA 5067,LIS,LAS,8757.19,08:30:22,1087
UA 6395,AMS,DOH,4922.88,03:03:06,1017
F9 6401,JFK,DXB,11001.39,06:03:14,1217
NK 2254,ATL,BNE,14528.21,15:27:18,2307
NK 2253,WUH,SVO,6418.63,06:36:22,1028
F9 7735,DTW,CKG,11951.33,02:43:02,1259
DL 1092,BOM,JED,3518.59,04:42:52,625
DL 1094,SYD,DEN,13443.41,10:39:13,1402
B6 3832,DXB,CPH,4818.72,07:52:40,691
UA 6380,XIY,MAN,8217.85,15:18:15,1063
B6 2500,FLL,DEL,13472.94,18:55:55,1404
UA 6384,MSP,BNE,13926.50,14:19:47,1545
F9 6414,BOS,MEL,16941.11,03:47:10,1797
F9 7746,CTU,MAD,9210.14,17:55:41,1258
F9 6415,IAH,NBO,14058.54,11:52:04,1466
DL 1090,IST,TPE,8396.81,23:44:48,926
F9 6429,AMS,CTU,7994.54,22:17:56,1010
B6 3800,DXB,PMI,5112.29,00:44:25,599
B6 3804,CDG,ATL,7055.38,23:23:54,932
UA 5083,JFK,FCO,6865.56,04:14:01,1306
NK 2238,AYT,SAW,463.09,23:18:04,158
NK 3565,SFO,MIA,4154.25,14:35:09,627
F9 6424,ATL,BOS,1521.01,23:18:13,454
F9 6425,YYZ,IAD,555.63,21:49:24,271
NK 2237,MXP,SFO,9547.06,10:17:46,1048
F9 6422,YVR,AUH,11825.23,12:34:27,1266
B6 3818,BWI,SIN,15508.34,18:46:24,2599
B6 3814,MIA,DMK,15598.64,05:55:18,1668
NK 2229,CTU,BWI,12287.40,12:59:22,1452
UA 5073,SHA,SFO,9904.47,09:58:14,1114
NK 4889,KIX,LHR,9531.42,20:35:40,1104
UA 5074,AUH,DMK,4942.82,01:10:55,984
UA 5075,SAW,MCO,9512.29,06:38:59,1125
NK 4886,BOG,BCN,8513.40,21:02:23,1810
F9 7767,BNE,MAD,17429.70,19:26:12,2959
NK 3557,LIS,ORY,1438.10,13:04:39,291
NK 4881,HNL,DTW,7190.82,14:26:13,981
F9 6430,MAD,SZX,10471.54,08:21:52,1227
F9 6432,CAN,IAH,13337.79,23:18:19,2178
UA 7605,LIS,FCO,1838.89,06:53:03,466
UA 8931,JNB,SIN,8655.95,08:13:11,989
UA 8934,ATL,SFO,3434.95,18:55:01,411
WN 5294,ATH,CTU,7226.98,14:04:12,1455
F9 6440,IST,SAN,11076.80,05:46:13,1668
SY 9611,DEN,IST,9840.78,13:35:50,1207
NK 3548,CAN,MCO,14043.80,21:57:17,1529
NK 4879,SFO,SIN,13581.07,22:04:16,1492
NK 3549,KMG,VIE,7696.05,18:14:39,1516
F9 7777,HND,SEA,7711.86,19:59:07,979
NK 2211,MIA,ORD,1929.51,19:17:38,285
SY 9615,PER,SAW,12008.78,23:16:45,2170
F9 5117,HNL,MXP,12449.28,05:15:10,1359
NK 3546,SAW,OSL,2483.26,12:50:04,558
NK 4877,ICN,CTU,2174.11,06:50:49,550
NK 4870,BNE,SZX,6983.25,02:39:07,846
NK 4871,CMB,BKK,2392.17,22:10:58,391
NK 4873,MEL,SIN,6033.03,01:34:57,861
F9 6444,SAW,SEA,9799.65,04:39:16,1197
WN 5283,LGW,PMI,1309.84,21:31:24,410
F9 6451,GRU,ARN,10920.80,16:10:47,1861
WN 5288,MIA,IST,9584.60,21:52:27,1045
SY 9603,KIX,SHA,1347.31,08:39:59,343
F9 7788,SIN,DMK,1445.70,08:03:11,219
F9 7787,BCN,AMS,1241.40,09:58:05,242
F9 5126,DEN,SHA,10800.20,15:45:05,1316
NK 2203,ZRH,ARN,1486.42,20:00:41,454
F9 6453,MEX,DFW,1510.65,19:56:46,341
NK 4860,SYD,KMG,8312.46,14:01:49,1176
NK 3530,DXB,ICN,6728.08,00:55:22,779
UA 8953,IST,SHA,7981.19,02:29:02,984
DL 3701,MEX,EWR,3342.12,16:37:20,509
NK 3529,CTU,NRT,3386.23,23:21:14,500
F9 7798,FRA,VIE,621.03,08:38:44,156
F9 5138,NBO,SZX,8721.19,15:47:11,978
F9 5132,CTU,DCA,12322.67,11:31:06,1681
F9 7795,TAO,SEA,8825.39,19:06:08,1525
UA 8947,BLR,ATL,14473.44,19:40:58,1518
UA 8940,EWR,BOS,322.68,10:16:09,218
UA 8944,IST,WUH,7463.61,01:24:21,988
UA 7615,ICN,DMK,3657.06,23:08:58,748
UA 7614,NKG,DCA,11994.96,10:17:37,1333
F9 6471,HEL,HND,7824.34,06:08:33,1112
F9 6472,AYT,TAO,7634.62,12:27:50,1073
NK 3514,CGK,NBO,7750.77,21:40:47,1056
F9 6478,MUC,MNL,10165.81,19:54:51,1208
F9 6474,IAH,BNE,13434.55,06:49:22,1431
F9 6475,HGH,DOH,6692.61,11:14:32,762
NK 4840,JFK,SVO,7480.74,10:31:19,1186
UA 6319,BOM,CTU,3410.67,16:43:55,441
UA 6311,PER,DXB,9041.46,17:18:11,976
UA 6314,HAK,RUH,6518.40,01:21:35,752
UA 6317,GRU,DUB,9380.79,08:35,1060
UA 8978,PER,BOG,16808.16,19:13:37,1802
F9 5150,SIN,NKG,3722.29,23:58:33,580
NK 3508,ATL,HEL,7767.42,02:02:08,951
F9 6483,ORY,PER,14282.17,20:51:54,1642
SY 8320,NRT,DTW,10271.15,05:31:47,1233
F9 6484,BOG,SEA,6598.39,15:19:17,829
SY 9652,ARN,CMB,7773.75,05:46:05,1009
SY 8324,HNL,AYT,13477.23,12:43:34,1940
NK 3500,ORY,BNE,16562.91,10:25:50,1792
F9 6485,BLR,DXB,2695.04,12:37:12,528
UA 8965,SZX,EWR,12924.96,07:17:05,1531
NK 4829,BOG,MSP,4838.50,06:11:01,1260
F9 6495,KIX,SIN,4902.67,15:02:50,841
F9 5160,SVO,HGH,6846.79,22:11:09,919
UA 7664,LGW,HAK,9639.83,12:13:55,2003
UA 8997,BKK,FRA,8999.43,11:34:26,1088
UA 8996,PHX,CLT,2847.93,09:19:37,381
UA 7667,AMS,SAN,9011.60,21:04:58,1022
UA 7669,BLR,LHR,8046.02,21:01:32,931
UA 8991,JED,HAK,7344.01,14:46:27,1127
UA 7662,AYT,BOS,8175.22,17:06:25,977
UA 6331,CPH,BWI,6474.70,08:58:55,875
UA 7661,XIY,TPE,1590.31,04:39:45,277
SY 9634,PER,ATH,12277.91,17:56:58,1428
UA 7653,CGK,IAH,16502.69,00:25:51,1721
UA 7655,MIA,MEL,15593.85,03:08:07,1782
UA 7654,DFW,FLL,1799.24,12:21:18,387
UA 7656,LHR,JED,4747.80,10:43:21,881
F9 5182,IST,SHA,7981.19,03:56:58,876
NK 4804,BOS,BLR,13059.27,04:53:28,2903
SY 9625,TAO,DEN,10383.32,09:57:18,1245
F9 5189,ATL,SFO,3434.95,09:42:49,522
AA 9478,OSL,JED,4811.34,03:57:41,942
AA 8149,TPE,TAO,1259.34,23:29:18,221
G4 1615,CTU,IAH,12990.54,23:16:08,1526
SY 9690,OSL,DCA,6244.48,01:41:58,870
F9 7494,MSP,IAD,1458.29,19:51:58,226
G4 2939,KMG,TPA,14098.30,10:43,2001
SY 9694,ORD,KUL,14948.67,23:19:25,1629
SY 8364,ATL,DCA,879.59,00:01:40,215
B6 1289,MNL,LAX,11740.16,10:48:09,1646
WN 4001,NKG,PMI,9712.54,14:33:30,1099
AS 5194,BKK,XIY,2444.46,00:20:29,494
F9 7492,MEL,PER,2700.77,10:32:48,506
SY 9696,CLT,SIN,15917.03,12:24:39,3420
F9 7491,MEX,WUH,13394.85,20:37:50,2202
SY 8367,MAD,ZRH,1238.49,20:44:05,325
WN 7991,AYT,JFK,8474.49,12:40:25,1248
SY 8369,IAH,AMS,8048.69,15:32:57,1477
B6 1281,YVR,DFW,2818.69,01:49:42,385
WN 5338,MUC,HAK,8980.82,17:56:32,1127
AA 9468,OSL,MAN,1111.21,03:11:43,223
AA 9467,HGH,DFW,11963.86,14:45:53,1405
G4 1602,BOG,HGH,15832.24,18:48:41,2643
G4 1604,PER,ATH,12277.91,13:12:33,1470
G4 2936,ZRH,DCA,6651.59,07:29:12,786
F9 6173,AMS,VIE,959.29,07:30:32,210
SY 9683,DXB,VIE,4222.95,01:31:48,994
SY 7020,VIE,HNL,12275.40,09:24:30,1349
SY 9681,SAW,LAX,11060.79,23:07:39,1346
SY 7021,LIS,SVO,3892.85,16:33:58,898
AS 5182,CGK,TPA,17399.34,20:33:15,1807
WN 6658,DOH,FCO,4038.72,10:16:06,568
F9 6177,CDG,KIX,9625.22,02:47:50,1168
B6 1293,BCN,DFW,8341.71,16:31,1012
WN 6657,DMK,LAX,13280.45,13:54:16,1470
AA 9497,HAK,CKG,1153.90,23:00:54,327
AA 9499,MEX,LHR,8904.38,13:38:09,1075
G4 2920,BOS,DOH,10469.56,19:00:16,1188
AA 9492,SEA,CMB,13559.90,14:26:20,1912
F9 6190,MCO,NKG,12992.13,20:00:56,2151
DL 6816,BOG,GRU,4335.89,08:53:54,494
B6 2595,SAN,MSP,2462.87,19:54:52,458
WN 6683,SAW,WUH,7435.56,04:31:22,1178
G4 2919,AUH,PVG,6550.20,14:13:29,826
SY 8342,CGK,SAN,14607.64,11:02:47,2917
SY 7010,BOG,AUH,13601.31,01:13:30,1429
B6 2592,LIS,SVO,3892.85,14:14:02,500
WN 6686,SIN,CAN,2648.40,03:45:37,354
SY 7013,ZRH,KMG,8288.84,07:40:10,1021
AS 5174,DMK,DXB,4879.84,07:50:47,606
SY 9677,MXP,LIS,1652.02,15:31:35,349
B6 2598,MUC,BNE,15963.20,08:07:27,1753
WN 4023,MIA,BOS,2027.83,09:20:09,507
WN 6680,MIA,KIX,12341.78,01:46:52,1338
AS 5172,SFO,PEK,9492.61,12:16:55,1164
DL 6809,IAD,BOS,662.80,13:04:32,187
AS 5176,DEL,LAS,12713.88,22:30:09,1882
WN 4026,NBO,SIN,7462.68,23:22:21,890
AS 5175,IAD,DMK,14133.24,13:42:29,1592
WN 4025,CMB,KIX,6404.86,19:03:48,770
F9 6188,DMK,ZRH,9025.00,19:25:51,968
AS 5179,HEL,LAX,9013.43,20:10:03,1060
AA 8159,DMK,AMS,9177.59,04:12:12,1007
AA 8153,ATH,SAW,566.27,13:28:10,346
AA 9483,FLL,CPH,7811.46,16:07:27,1354
AA 8152,ORY,KUL,10460.18,19:18:56,1391
WN 6672,ATL,SAN,3037.64,10:52:16,530
AS 6490,SEA,IAH,3013.28,07:02:06,402
G4 2906,DEN,PHX,967.55,12:16:40,325
WN 6673,NKG,NBO,9323.39,22:24:05,1160
B6 1278,SAW,DEL,4517.01,18:20:06,1312
WN 4012,PEK,ARN,6691.86,23:42:43,738
AS 5162,DTW,BOM,12774.39,09:09:05,1705
WN 5343,ARN,AGP,3015.83,06:07:27,860
B6 1276,HAK,IST,7886.39,00:37:26,924
WN 6670,FCO,DEN,8931.26,02:22:39,996
AS 6492,OSL,PER,13850.52,19:20:04,1520
WN 6671,SAW,SVO,1776.72,07:34:21,228
WN 4010,IAD,SAN,3618.22,17:00:29,577
B6 1271,TPA,XIY,12973.22,21:35:17,1507
AS 5168,CPH,AYT,2489.30,08:11:24,433
WN 6679,NKG,DTW,11483.79,07:12:51,1888
G4 1652,DOH,SYD,12375.03,18:22:19,1354
G4 1653,CKG,MEL,8481.79,22:14:25,913
G4 2984,SEA,DEL,11342.84,08:39:56,1211
G4 2987,HEL,SZX,7772.85,13:10:30,972
